,price,weight,product_list,maker,brand,rating,review_cnt,foodtexture,id,benefits
584,16.8,5.25,cesar home delights beef stroganoff dog food trays,Cesar,Cesar,4.8,5,chunks in gravy,86045," clinical nutrition especially formulated to help manage dogs with digestive health problems , formulated with highly digestible protein and fat to help repair tissues and assimilate nutrients faster , this recipe contains a mixed fiber source to help maintain gastrointestinal health , designed with an optimal balance of nutrients to help replenish the body and help encourage recovery , added antioxidants to control cell oxidation and promote a healthy immune system "
585,7.58,0.825,kibbles 'n bits chef’s choice bistro & homestyle variety pack ,Kibbles 'n Bits,Kibbles 'n Bits,,,chunks in gravy,135020," canine gastrointestinal low fat is a highly digestible, palatable, complete and balanced dog food. the diet is restricted in fat. , features a low fat concentration, while providing a maintenance energy level, which helps dogs with difficulties in digesting fat , contains a combination of highly digestible proteins, prebiotics and epa &amp; dha helps support digestive health , low fiber content ensures high digestibility, nutrient absorption, and limits colonic fermentation , low fat concentration improves digestive function in dogs with hyperlipidemia or pancreatitis "
586,58.99,9,"wellness core chunky centers with salmon,tuna & spinach grain-free wet dog food",Wellness,Wellness,4.8,6,"pate, chunks in gravy",87676," all-natural whole food made with nutrient-dense muscle meat and organ meat with concentrates of select fruits and vegetables. , grain-free, gluten-free, and low in carbohydrates made with 90% animal ingredients. , unique source of highly digestible natural eggshell calcium and animal plasma. , highly palatable flavor with high levels of natural vitamins, minerals, and albumin and globulin proteins. , no wheat, corn, rice, soy, potato or chemically synthesized vitamins, minerals, trace nutrients, carrageenan, guar gum, or xantham gum. "
587,34.68,9.75,party animal california chicken recipe ,Party Animal,Party Animal,5,1,pate,88805," sustainably-farmed, pasture-raised beef and beef liver are the very first ingredients in this savory canned food that also includes rolled oats and dried egg product. , wholesome, non-gmo carrots, peas, celery, green beans and sweet potatoes provide essential antioxidants, fiber and vitamins. , complete and balanced nutrition is fortified with essential minerals and trace nutrients, including fatty acids for healthy skin and coat. , made in the usa with no grains, meat-meals, hormones or antibiotics, as well as no artificial colors, flavors or preservatives; packed in bpa-free cans for safety. , smooth, delicious texture provides additional hydration and can be used as a delicious topper over dry kibble to entice a picky eater. "
588,54.84,9.9,nature's logic rabbit feast grain-free ,Nature's Logic,Nature's Logic,4.8,11,minced,77762," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in a pate formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious grilled chicken flavor for dogs with refined tastes at any time of day "
589,34.68,9.9,"precise holistic complete turkey & duck ""wild at heart flight line"" grain-free ",Precise Holistic Complete,Precise Holistic Complete,4.4,8,pate,51103," formulated for small dogs with chunky ingredients you can actually see like beef, carrots, tomatoes, and wild rice in gravy. , provides a tasty, complete and balanced diet for dogs of all ages, even puppies. , enhanced with essential vitamins and minerals to provide all the nutrients your pal needs to stay healthy. , can be given as a meal on its own or used to top dry kibble to delight even the pickiest pups. , comes in easy open pull-tab cans to make mealtime easy, mess-free, and hassle-free. "
590,34.68,0.825,nutro wild frontier large prey recipe beef stew with liver high-protein grain-free ,Nutro,Nutro,,,stew,132091," high animal protein, grain-free recipe is guided by the belief in raw to unlock your dog’s potential to thrive.  ,  cuts of grass-fed lamb, diced carrots and green beans in savory gravy offer whole-food ingredients you can see.  ,  made with the finest ingredients from around the world, including natural omega-3 and 6 fatty acids from real foods.  ,  serve as a full meal or mix with kibble for a delicious, healthy way to add mealtime excitement.  ,  made in usa facilities with no grains, corn, wheat, soy or fillers or artificial colors, flavors or preservatives.  "
591,31.08,9.75,dave's pet food stewlicious grain-free chicken pot pie stew ,Dave's Pet Food,Dave's Pet Food,,,stew,99491," number-one ingredient is great-tasting, u.s.-farm-raised chicken, which delivers amino acids to build muscle and maintain a healthy metabolism. give your dog all that she needs to thrive and stay healthy. , high-quality, natural ingredients to deliver balanced nutrition with proven visible health benefits. formula is fortified with vitamins, minerals and trace nutrients to ensure your dog stays healthy. , topped with real pieces of tomatoes and spinach. antioxidant-rich fruits and vegetables to support the immune system. provides all the nutrients your dog needs plus antioxidants to rejuvenate immunity , made with absolutely no artificial colors, flavors or preservatives. this is a high quality product that is produced in the manufacturer's own facilities to ensure safety and quality. , nutro's dedicated team of experts tailor their formulas to your pet's life stage and health condition. they only use natural ingredients that they directly buy and can trace back to their suppliers. "
592,58.99,9,"wellness core chunky centers with tuna,chicken & kale grain-free wet dog food",Wellness,Wellness,5,3,"pate, chunks in gravy",87681," this grain and gluten-free, limited ingredient food is crafted from only 6 ingredients. it's prefect for pets that have sensitivities or allergies to common foods. , beef tripe helps restore balance to your pet's stomach and improves digestion. it's a great choice for any life stage including growing puppies. , helps to promote cleaner teeth, a healthy, lustrous skin and coat, and can help put a spring back in your elderly dog's step. , a great option for those picky eaters who get bored easily. it introduces a new protein to your pup's diet and helps switch things up. it's also great for transitioning to a new food. , made in the usa! "
593,40.92,9,tiki dog gourmet carnivore beef liver & chicken grain-free ,Tiki Dog,Tiki Dog,4,1,sliced,78914," suitable for all life stages  , made with natural and organic ingredients , no wheat or corn , no artificial flavors, colors or preservatives , made in the usa "
594,31.99,0.825,tender & true antibiotic-free natural turkey & brown rice recipe ,Tender & True,Tender & True,,,pate,115369," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in pate formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious beef flavors for dogs with refined tastes at any time of day "
